reporting_month,source_month,settlement_month,settlement_type,record_type,match_group_id,internal_transaction_ids,internal_payment_refs,bank_line_ids,bank_references,cardinality,internal_amount,bank_amount,variance,reconciliation_status,match_method,comments
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0020,TXNMAY00317,PRMAY75581613,BLJUN00271,UTR1374938761,1:1,43913.55,43913.55,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,,May opening backlog,OPEN_ITEM,BL-0021,TXNMAY00324,PRMAY12244945,,,1:0,68677.76,0.0,-68677.76,OPEN,No May settlement found,At May month-end: Genuine Exception; ageing 21 days. Still open at June month-end.
JUNE,MAY,,May backlog still open,BACKLOG_OPEN,BL-0021,TXNMAY00324,PRMAY12244945,,,1:0,68677.76,0.0,-68677.76,OPEN,No June PREV CYCLE settlement found,Carried forward from May; remains open at June month-end and requires investigation.
MAY,MAY,,May opening backlog,OPEN_ITEM,BL-0022,TXNMAY00323,PRMAY12111482,,,1:0,50677.13,0.0,-50677.13,OPEN,No May settlement found,At May month-end: Genuine Exception; ageing 29 days. Still open at June month-end.
JUNE,MAY,,May backlog still open,BACKLOG_OPEN,BL-0022,TXNMAY00323,PRMAY12111482,,,1:0,50677.13,0.0,-50677.13,OPEN,No June PREV CYCLE settlement found,Carried forward from May; remains open at June month-end and requires investigation.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0023,TXNMAY00319,PRMAY14539747,,,1:0,89806.57,0.0,-89806.57,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 4 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0023,TXNMAY00319,PRMAY14539747,BLJUN00273,UTR5679877282,1:1,89806.57,89806.57,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0024,TXNMAY00300,PRMAY52779814,,,1:0,38932.56,0.0,-38932.56,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 1 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0024,TXNMAY00300,PRMAY52779814,BLJUN00254,UTR2350701477,1:1,38932.56,38932.56,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,,May opening backlog,OPEN_ITEM,BL-0025,TXNMAY00327,PRMAY93185576,,,1:0,24166.62,0.0,-24166.62,OPEN,No May settlement found,At May month-end: Genuine Exception; ageing 21 days. Still open at June month-end.
JUNE,MAY,,May backlog still open,BACKLOG_OPEN,BL-0025,TXNMAY00327,PRMAY93185576,,,1:0,24166.62,0.0,-24166.62,OPEN,No June PREV CYCLE settlement found,Carried forward from May; remains open at June month-end and requires investigation.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0026,TXNMAY00302,PRMAY29374563,,,1:0,86921.73,0.0,-86921.73,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 1 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0026,TXNMAY00302,PRMAY29374563,BLJUN00256,UTR4989487508,1:1,86921.73,86921.73,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0027,TXNMAY00307,PRMAY85007641,,,1:0,45672.6,0.0,-45672.6,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 3 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0027,TXNMAY00307,PRMAY85007641,BLJUN00261,UTR2401777036,1:1,45672.6,45672.6,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0028,TXNMAY00309,PRMAY42560305,,,1:0,37830.89,0.0,-37830.89,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 3 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0028,TXNMAY00309,PRMAY42560305,BLJUN00263,UTR9337145038,1:1,37830.89,37830.89,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0029,TXNMAY00320,PRMAY65350347,,,1:0,80081.11,0.0,-80081.11,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 3 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0029,TXNMAY00320,PRMAY65350347,BLJUN00274,UTR8664105957,1:1,80081.11,80081.11,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,,May opening backlog,OPEN_ITEM,BL-0030,TXNMAY00328,PRMAY63270536,,,1:0,35596.64,0.0,-35596.64,OPEN,No May settlement found,At May month-end: Genuine Exception; ageing 28 days. Still open at June month-end.
JUNE,MAY,,May backlog still open,BACKLOG_OPEN,BL-0030,TXNMAY00328,PRMAY63270536,,,1:0,35596.64,0.0,-35596.64,OPEN,No June PREV CYCLE settlement found,Carried forward from May; remains open at June month-end and requires investigation.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0001,TXNJUN00599,PRJUN24289484,,,1:0,47925.28,0.0,-47925.28,OPEN,No June settlement found,Likely Settlement Lag; ageing 3 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0002,TXNJUN00610,PRJUN24319594,,,1:0,87437.83,0.0,-87437.83,OPEN,No June settlement found,Likely Settlement Lag; ageing 3 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0003,TXNJUN00608,PRJUN36798789,,,1:0,69931.9,0.0,-69931.9,OPEN,No June settlement found,Likely Settlement Lag; ageing 2 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0004,TXNJUN00594,PRJUN63611082,,,1:0,63700.48,0.0,-63700.48,OPEN,No June settlement found,Likely Settlement Lag; ageing 1 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0005,TXNJUN00598,PRJUN64218119,,,1:0,24989.94,0.0,-24989.94,OPEN,No June settlement found,Likely Settlement Lag; ageing 3 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0006,TXNJUN00607,PRJUN87002404,,,1:0,17568.83,0.0,-17568.83,OPEN,No June settlement found,Likely Settlement Lag; ageing 1 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0007,TXNJUN00616,PRJUN56612335,,,1:0,81772.91,0.0,-81772.91,OPEN,No June settlement found,Genuine Exception; ageing 22 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0008,TXNJUN00605,PRJUN43320572,,,1:0,9062.64,0.0,-9062.64,OPEN,No June settlement found,Likely Settlement Lag; ageing 1 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0009,TXNJUN00612,PRJUN59821155,,,1:0,30135.75,0.0,-30135.75,OPEN,No June settlement found,Genuine Exception; ageing 19 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0010,TXNJUN00595,PRJUN36885204,,,1:0,70073.69,0.0,-70073.69,OPEN,No June settlement found,Likely Settlement Lag; ageing 3 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0011,TXNJUN00600,PRJUN78892172,,,1:0,83261.71,0.0,-83261.71,OPEN,No June settlement found,Likely Settlement Lag; ageing 1 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0012,TXNJUN00597,PRJUN47112255,,,1:0,57702.93,0.0,-57702.93,OPEN,No June settlement found,Likely Settlement Lag; ageing 2 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0013,TXNJUN00614,PRJUN39808788,,,1:0,54889.03,0.0,-54889.03,OPEN,No June settlement found,Genuine Exception; ageing 16 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0014,TXNJUN00611,PRJUN10889014,,,1:0,81459.21,0.0,-81459.21,OPEN,No June settlement found,Genuine Exception; ageing 16 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0015,TXNJUN00609,PRJUN40763714,,,1:0,79360.61,0.0,-79360.61,OPEN,No June settlement found,Likely Settlement Lag; ageing 2 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0016,TXNJUN00603,PRJUN61361533,,,1:0,64387.5,0.0,-64387.5,OPEN,No June settlement found,Likely Settlement Lag; ageing 2 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0017,TXNJUN00604,PRJUN65354876,,,1:0,49188.77,0.0,-49188.77,OPEN,No June settlement found,Likely Settlement Lag; ageing 1 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0018,TXNJUN00601,PRJUN60610858,,,1:0,73204.39,0.0,-73204.39,OPEN,No June settlement found,Likely Settlement Lag; ageing 0 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0019,TXNJUN00613,PRJUN34544645,,,1:0,87041.65,0.0,-87041.65,OPEN,No June settlement found,Genuine Exception; ageing 16 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0020,TXNJUN00596,PRJUN83765077,,,1:0,69051.64,0.0,-69051.64,OPEN,No June settlement found,Likely Settlement Lag; ageing 1 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0021,TXNJUN00602,PRJUN71836850,,,1:0,45916.67,0.0,-45916.67,OPEN,No June settlement found,Likely Settlement Lag; ageing 3 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0022,TXNJUN00615,PRJUN66797703,,,1:0,89282.26,0.0,-89282.26,OPEN,No June settlement found,Genuine Exception; ageing 21 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0023,TXNJUN00593,PRJUN42112480,,,1:0,92692.45,0.0,-92692.45,OPEN,No June settlement found,Likely Settlement Lag; ageing 3 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
JUNE,JUNE,,June transaction not settled by June month-end,OPEN_ITEM,JUN-OPEN-0024,TXNJUN00606,PRJUN84430642,,,1:0,45403.63,0.0,-45403.63,OPEN,No June settlement found,Likely Settlement Lag; ageing 2 days. Rule: <=7 days at month-end = likely lag; >7 days = genuine exception.
MAY,MAY,MAY,Orphan bank credit,EXCEPTION_BANK,MAY-ORPH-0012,,,BLMAY00251,UTR4947728706,0:1,0.0,92851.94,92851.94,EXCEPTION,Orphan credit detection,No supporting internal transaction or usable reference was found.
MAY,MAY,MAY,Orphan bank credit,EXCEPTION_BANK,MAY-ORPH-0028,,,BLMAY00248,UTR9936181631,0:1,0.0,23293.95,23293.95,EXCEPTION,Orphan credit detection,No supporting internal transaction or usable reference was found.
MAY,MAY,MAY,Duplicate bank credit,EXCEPTION_BANK,MAY-DUP-0037,,,BLMAY00240,UTR3027530378,0:1,0.0,4541.21,4541.21,EXCEPTION,Duplicate credit detection,Bank credit duplicates already matched internal reference PRMAY87619624 / amount; duplicate bank line is not consumed by the match.
MAY,MAY,MAY,Orphan bank credit,EXCEPTION_BANK,MAY-ORPH-0044,,,BLMAY00250,UTR8663837890,0:1,0.0,66844.58,66844.58,EXCEPTION,Orphan credit detection,No supporting internal transaction or usable reference was found.
MAY,MAY,MAY,Orphan bank credit,EXCEPTION_BANK,MAY-ORPH-0047,,,BLMAY00252,UTR2164344392,0:1,0.0,20281.77,20281.77,EXCEPTION,Orphan credit detection,No supporting internal transaction or usable reference was found.
MAY,MAY,MAY,Duplicate bank credit,EXCEPTION_BANK,MAY-DUP-0058,,,BLMAY00243,UTR7602474923,0:1,0.0,12850.78,12850.78,EXCEPTION,Duplicate credit detection,Bank credit duplicates already matched internal reference PRMAY20770971 / amount; duplicate bank line is not consumed by the match.
MAY,MAY,MAY,Duplicate bank credit,EXCEPTION_BANK,MAY-DUP-0118,,,BLMAY00236,UTR9837912162,0:1,0.0,76873.57,76873.57,EXCEPTION,Duplicate credit detection,Bank credit duplicates already matched internal reference PRMAY78501420 / amount; duplicate bank line is not consumed by the match.
MAY,MAY,MAY,Orphan bank credit,EXCEPTION_BANK,MAY-ORPH-0137,,,BLMAY00249,UTR3044426338,0:1,0.0,9109.17,9109.17,EXCEPTION,Orphan credit detection,No supporting internal transaction or usable reference was found.
MAY,MAY,MAY,Duplicate bank credit,EXCEPTION_BANK,MAY-DUP-0185,,,BLMAY00242,UTR6916301780,0:1,0.0,17303.23,17303.23,EXCEPTION,Duplicate credit detection,Bank credit duplicates already matched internal reference PRMAY48532662 / amount; duplicate bank line is not consumed by the match.
MAY,MAY,MAY,Duplicate bank credit,EXCEPTION_BANK,MAY-DUP-0186,,,BLMAY00234,UTR3099500153,0:1,0.0,81212.55,81212.55,EXCEPTION,Duplicate credit detection,Bank credit duplicates already matched internal reference PRMAY32083803 / amount; duplicate bank line is not consumed by the match.
MAY,MAY,MAY,Duplicate bank credit,EXCEPTION_BANK,MAY-DUP-0206,,,BLMAY00237,UTR4506639908,0:1,0.0,68780.79,68780.79,EXCEPTION,Duplicate credit detection,Bank credit duplicates already matched internal reference PRMAY72059365 / amount; duplicate bank line is not consumed by the match.
JUNE,JUNE,JUNE,Orphan bank credit,EXCEPTION_BANK,JUN-ORPH-0044,,,BLJUN00500,UTR6692705133,0:1,0.0,36200.8,36200.8,EXCEPTION,Orphan credit detection,No supporting internal transaction or usable reference was found.
JUNE,JUNE,JUNE,Orphan bank credit,EXCEPTION_BANK,JUN-ORPH-0056,,,BLJUN00502,UTR2571632270,0:1,0.0,25776.43,25776.43,EXCEPTION,Orphan credit detection,No supporting internal transaction or usable reference was found.
JUNE,JUNE,JUNE,Orphan bank credit,EXCEPTION_BANK,JUN-ORPH-0090,,,BLJUN00499,UTR1036157653,0:1,0.0,66408.67,66408.67,EXCEPTION,Orphan credit detection,No supporting internal transaction or usable reference was found.
JUNE,JUNE,JUNE,Duplicate bank credit,EXCEPTION_BANK,JUN-DUP-0106,,,BLJUN00495,UTR1430693397,0:1,0.0,71105.39,71105.39,EXCEPTION,Duplicate credit detection,Bank credit duplicates already matched internal reference PRJUN28531242 / amount; duplicate bank line is not consumed by the match.
JUNE,JUNE,JUNE,Duplicate bank credit,EXCEPTION_BANK,JUN-DUP-0116,,,BLJUN00487,UTR7050091525,0:1,0.0,24365.58,24365.58,EXCEPTION,Duplicate credit detection,Bank credit duplicates already matched internal reference PRJUN67108220 / amount; duplicate bank line is not consumed by the match.
JUNE,JUNE,JUNE,Orphan bank credit,EXCEPTION_BANK,JUN-ORPH-0122,,,BLJUN00501,UTR7651029165,0:1,0.0,81909.53,81909.53,EXCEPTION,Orphan credit detection,No supporting internal transaction or usable reference was found.
JUNE,JUNE,JUNE,Duplicate bank credit,EXCEPTION_BANK,JUN-DUP-0161,,,BLJUN00494,UTR8325043570,0:1,0.0,74513.95,74513.95,EXCEPTION,Duplicate credit detection,Bank credit duplicates already matched internal reference PRJUN65462544 / amount; duplicate bank line is not consumed by the match.
JUNE,JUNE,JUNE,Duplicate bank credit,EXCEPTION_BANK,JUN-DUP-0211,,,BLJUN00492,UTR4242579642,0:1,0.0,14915.27,14915.27,EXCEPTION,Duplicate credit detection,Bank credit duplicates already matched internal reference PRJUN58623028 / amount; duplicate bank line is not consumed by the match.
JUNE,JUNE,JUNE,Duplicate bank credit,EXCEPTION_BANK,JUN-DUP-0243,,,BLJUN00489,UTR3811254192,0:1,0.0,49760.72,49760.72,EXCEPTION,Duplicate credit detection,Bank credit duplicates already matched internal reference PRJUN10954835 / amount; duplicate bank line is not consumed by the match.
